"","LPI_final","CI_low","CI_high","years","sim","label"
"159",0.951404512945905,0.916341804374764,0.988701819671975,1966,3,"60%"
"160",0.950387823452011,0.914770545104364,0.987424261609447,1967,3,"60%"
"161",0.94926155866418,0.913302921694295,0.986253360745725,1968,3,"60%"
"162",0.950010854849194,0.914231090265716,0.986823917939955,1969,3,"60%"
"163",0.951567292508671,0.915170151097684,0.989277263862566,1970,3,"60%"
"164",0.953080761840407,0.915644055938742,0.991375099245743,1971,3,"60%"
"165",0.956630667678363,0.918695428986622,0.994116252265741,1972,3,"60%"
"166",0.948586684803242,0.911586706386772,0.987234847537066,1973,3,"60%"
"167",0.946883593535549,0.908753945413783,0.986205053879896,1974,3,"60%"
"168",0.956477341782393,0.915387675133988,0.999416704186133,1975,3,"60%"
"169",0.960410150664981,0.919315171040538,1.00552396387165,1976,3,"60%"
"170",0.977801355971038,0.923173275868781,1.03962750275468,1977,3,"60%"
"171",0.96055932918263,0.897563646155049,1.03037288723588,1978,3,"60%"
"172",0.961128448286476,0.896363137316727,1.03114535109644,1979,3,"60%"
"173",0.961494021488591,0.896246852620316,1.03078114041437,1980,3,"60%"
"174",0.961859733739515,0.896535981635577,1.03017768761919,1981,3,"60%"
"175",0.962457999391186,0.896662534293592,1.03286272461458,1982,3,"60%"
"176",0.968191672393622,0.90032789858456,1.04194056902923,1983,3,"60%"
"177",0.968216327993946,0.900416208270271,1.04166314451263,1984,3,"60%"
"178",0.967072423090974,0.900613797817614,1.03896138403584,1985,3,"60%"
"179",0.942517888930014,0.87120918394334,1.0203473171045,1986,3,"60%"
"180",0.935483428835701,0.863049614396913,1.01444715609563,1987,3,"60%"
"181",0.91266428486265,0.835793582241201,1.00002248709449,1988,3,"60%"
"182",0.889516487277102,0.804454397097037,0.98138856258983,1989,3,"60%"
"183",0.930496719227868,0.81913349611039,1.06928124801357,1990,3,"60%"
"184",0.928761281130738,0.816938936500998,1.07354563552403,1991,3,"60%"
"185",0.924990627804353,0.813798203557879,1.06902238510373,1992,3,"60%"
"186",0.913359395190678,0.803750443915927,1.05536154362256,1993,3,"60%"
"187",0.908735324635757,0.799864647069433,1.04819968334338,1994,3,"60%"
"188",0.905113656355405,0.796311588869078,1.04390618638199,1995,3,"60%"
"189",0.900308542701548,0.791058705761581,1.03863783556087,1996,3,"60%"
"190",0.891639705308601,0.782963426889317,1.02827236014911,1997,3,"60%"
"191",0.882355111544677,0.775099974241017,1.01773068797171,1998,3,"60%"
"192",0.859354936602095,0.757661778493934,0.992169546003418,1999,3,"60%"
"193",0.844369265790272,0.738550501967507,0.975572395284654,2000,3,"60%"
"194",0.83420539366883,0.728100182637509,0.964835321923084,2001,3,"60%"
"195",0.825523616242849,0.720176639510915,0.953355099786699,2002,3,"60%"
"196",0.8169321921757,0.713857197481701,0.945373483154641,2003,3,"60%"
"197",0.804624187710622,0.705408741164547,0.931079577024324,2004,3,"60%"
"198",0.790800434433058,0.690061251181759,0.9142827033542,2005,3,"60%"
"199",0.757673432431472,0.663465141314051,0.870745754340034,2006,3,"60%"
"200",0.724440953846346,0.629087181297235,0.836691777458573,2007,3,"60%"
"201",0.696241196939944,0.602870959389662,0.808344820341265,2008,3,"60%"
"202",0.68477801965011,0.592455344696735,0.802574970105188,2009,3,"60%"
"203",0.671793223071915,0.575924124409162,0.791276032564584,2010,3,"60%"
"204",0.643367114255009,0.549827880874665,0.758616786904415,2011,3,"60%"
"205",0.623140137586353,0.53391648613302,0.736996584634637,2012,3,"60%"
"206",0.547146426405478,0.43560832957408,0.666742760254442,2013,3,"60%"
"207",0.525319339402086,0.415703128649124,0.645913751702955,2014,3,"60%"
"208",0.505396869453448,0.399372715104282,0.624818252773791,2015,3,"60%"
