"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"58","Linear Decrease","20%",2007,0.631342856858633,0.453200303288703,0.534472760871379,"median"
"59","Linear Decrease","20%",2008,0.621761761972679,0.440159220123108,0.522603839727723,"median"
"60","Linear Decrease","20%",2009,0.615624150941097,0.432532760369598,0.513804437074059,"median"
"61","Linear Decrease","20%",2010,0.606320779940203,0.424333131485354,0.50576760098166,"median"
"62","Linear Decrease","20%",2011,0.595534798072996,0.416603360770292,0.498458543157716,"median"
"63","Linear Decrease","20%",2012,0.585904362780426,0.412466265648495,0.490205395147498,"median"
"64","Linear Decrease","20%",2013,0.572918608384488,0.402766395193621,0.480001303549454,"median"
"65","Linear Decrease","20%",2014,0.557512298018699,0.39249803328903,0.467963179847477,"median"
"66","Linear Decrease","20%",2015,0.539977364023136,0.38166414360374,0.455304981068993,"median"
"67","Linear Decrease","20%",2016,0.524709673543045,0.370681810804265,0.442241589570588,"median"
"68","Linear Decrease","20%",2017,0.511278138506211,0.361284912147348,0.432062711767005,"median"
"69","Linear Decrease","20%",2018,0.503841726764596,0.353769028872115,0.424217324808018,"median"
"70","Linear Decrease","20%",2019,0.499788695382874,0.348054053367371,0.418690349053551,"median"
"71","Linear Decrease","20%",2020,0.499194455662234,0.342558194276119,0.414254914697422,"median"
"72","Linear Decrease","20%",2021,0.499194455662234,0.342558194276119,0.414254914697422,"median"
"73","Linear Decrease","40%",1950,1,1,1,"median"
"74","Linear Decrease","40%",1951,1.07987895339401,0.927474632706302,0.999067522393978,"median"
"75","Linear Decrease","40%",1952,1.10394987173792,0.901782153918681,1.00420996100232,"median"
"76","Linear Decrease","40%",1953,1.11928161279761,0.885808984849014,1.01449247748371,"median"
"77","Linear Decrease","40%",1954,1.13202505475817,0.877883394448624,1.02311055573384,"median"
"78","Linear Decrease","40%",1955,1.1395899855517,0.883680332050379,1.0259882809042,"median"
"79","Linear Decrease","40%",1956,1.13947662078788,0.88559497608036,1.01849268447736,"median"
"80","Linear Decrease","40%",1957,1.12730211239941,0.884658579789881,1.01082416679531,"median"
"81","Linear Decrease","40%",1958,1.12366129610101,0.867377556665064,0.998295491451488,"median"
"82","Linear Decrease","40%",1959,1.11111796390536,0.84999429976021,0.97982487161906,"median"
"83","Linear Decrease","40%",1960,1.10903342014095,0.836330253670973,0.963067761221355,"median"
"84","Linear Decrease","40%",1961,1.09023895278162,0.812260475991501,0.946377289712701,"median"
"85","Linear Decrease","40%",1962,1.07248578679937,0.794718749711833,0.938941338659156,"median"
"86","Linear Decrease","40%",1963,1.06880219270267,0.792380981004584,0.935773116957994,"median"
"87","Linear Decrease","40%",1964,1.07719911653751,0.79039616250162,0.933651359310258,"median"
"88","Linear Decrease","40%",1965,1.086027590885,0.793386123687944,0.931708811528249,"median"
"89","Linear Decrease","40%",1966,1.08068640060023,0.797927117900421,0.933032544845038,"median"
"90","Linear Decrease","40%",1967,1.07210296357786,0.781320046586581,0.925552063595478,"median"
"91","Linear Decrease","40%",1968,1.0612484732387,0.77507677239055,0.916574354772804,"median"
"92","Linear Decrease","40%",1969,1.04427965488139,0.761178318871882,0.902639439069575,"median"
"93","Linear Decrease","40%",1970,1.01812796823101,0.74074133929806,0.8857674810622,"median"
"94","Linear Decrease","40%",1971,1.00847243880019,0.735868551659226,0.871452377633046,"median"
"95","Linear Decrease","40%",1972,0.999718166980648,0.729084049196259,0.858143958226884,"median"
"96","Linear Decrease","40%",1973,0.990289170408919,0.724550989793098,0.852480180535032,"median"
"97","Linear Decrease","40%",1974,0.987000986532779,0.705852831945242,0.840428398039508,"median"
"98","Linear Decrease","40%",1975,0.95894578661771,0.699855069025065,0.830122892581848,"median"
"99","Linear Decrease","40%",1976,0.947488164947612,0.677134334947052,0.81635840751744,"median"
"100","Linear Decrease","40%",1977,0.936050620245491,0.669015143299234,0.80240030643579,"median"
"101","Linear Decrease","40%",1978,0.928861671757705,0.643976384041037,0.790430973614168,"median"
"102","Linear Decrease","40%",1979,0.925937456708149,0.639190012725345,0.780458841558716,"median"
"103","Linear Decrease","40%",1980,0.914381973962541,0.629361926887442,0.773779783752605,"median"
"104","Linear Decrease","40%",1981,0.891488035742666,0.623614382640588,0.765252411374169,"median"
"105","Linear Decrease","40%",1982,0.888031741572155,0.60929646037385,0.758472742864808,"median"
"106","Linear Decrease","40%",1983,0.89520640125175,0.60856280998751,0.755636131342663,"median"
"107","Linear Decrease","40%",1984,0.896604942538482,0.612142854411579,0.750579807513811,"median"
"108","Linear Decrease","40%",1985,0.883023343720253,0.604382304497394,0.743906213313032,"median"
"109","Linear Decrease","40%",1986,0.880524919762994,0.599661208715667,0.73259108168836,"median"
"110","Linear Decrease","40%",1987,0.85881594753907,0.58441605123416,0.714957758949576,"median"
"111","Linear Decrease","40%",1988,0.827514443522364,0.572445287123027,0.69826725915361,"median"
"112","Linear Decrease","40%",1989,0.810263707487093,0.556317387639802,0.680625588533722,"median"
"113","Linear Decrease","40%",1990,0.793387596703711,0.542588764905023,0.666343415623215,"median"
"114","Linear Decrease","40%",1991,0.783365595670158,0.528286835101213,0.659888853019595,"median"
"115","Linear Decrease","40%",1992,0.789891415775751,0.518814525925549,0.658672964822774,"median"
"116","Linear Decrease","40%",1993,0.787945963620273,0.514914001807839,0.656269931115083,"median"
"117","Linear Decrease","40%",1994,0.790335001568041,0.517526175327894,0.654889803108238,"median"
"118","Linear Decrease","40%",1995,0.778941096086503,0.505085839008881,0.648449509699329,"median"
"119","Linear Decrease","40%",1996,0.767424787829214,0.493414925461724,0.638600048916328,"median"
"120","Linear Decrease","40%",1997,0.760308235461989,0.498208750977888,0.626698212895953,"median"
"121","Linear Decrease","40%",1998,0.746969436110479,0.497259898306084,0.617975795508784,"median"
"122","Linear Decrease","40%",1999,0.731204232839746,0.490313270972681,0.608260712197061,"median"
"123","Linear Decrease","40%",2000,0.718948948826123,0.476343426304769,0.599585429418781,"median"
"124","Linear Decrease","40%",2001,0.725025755674634,0.459855345787435,0.59387916676724,"median"
